Chrom	Strt	End	Naine	Novaria	Naine/Naine	Novaria/Naine
NW_008997179.1	1	2407	0	0	.	.



































NW_008997180.1	1	2406	0	0	.	.



































NW_008997181.1	1	2406	0	0	.	.



































NW_008997182.1	1	2406	0	0	.	.



































NW_008997183.1	1	2406	0	0	.	.



































NW_008997184.1	1	2406	0	0	.	.



































NW_008997185.1	1	2406	0	0	.	.



































NW_008997186.1	1	2406	0	0	.	.



































NW_008997187.1	1	2405	0	0	.	.



































NW_008997188.1	1	2405	0	0	.	.



































NW_008997189.1	1	2404	0	0	.	.



































NW_008997190.1	1	2404	0	0	.	.



































NW_008997191.1	1	2404	0	0	.	.



































NW_008997192.1	1	2404	0	0	.	.



































NW_008997193.1	1	2404	0	0	.	.



































NW_008997194.1	1	2403	0	0	.	.



































NW_008997195.1	1	2402	0	0	.	.



































NW_008997196.1	1	2402	0	0	.	.



































NW_008997197.1	1	2402	0	0	.	.



































NW_008997198.1	1	2401	0	0	.	.



































NW_008997199.1	1	2401	0	0	.	.



































NW_008997200.1	1	2401	0	1	.	.



































NW_008997201.1	1	2400	0	0	.	.



































NW_008997202.1	1	2400	0	0	.	.



































NW_008997203.1	1	2400	0	0	.	.



































NW_008997204.1	1	2399	0	0	.	.



































NW_008997205.1	1	2399	0	0	.	.



































NW_008997206.1	1	2398	0	0	.	.



































NW_008997207.1	1	2398	0	0	.	.



































NW_008997208.1	1	2398	0	0	.	.



































NW_008997209.1	1	2397	0	0	.	.



































NW_008997210.1	1	2397	0	0	.	.



































NW_008997211.1	1	2397	0	0	.	.



































NW_008997212.1	1	2397	0	0	.	.



































NW_008997213.1	1	2396	0	0	.	.



































NW_008997214.1	1	2396	0	0	.	.



































NW_008997215.1	1	2396	0	0	.	.



































NW_008997216.1	1	2396	1	0	3.0	0.0



































NW_008997217.1	1	2396	0	0	.	.



































NW_008997218.1	1	2395	0	0	.	.



































NW_008997219.1	1	2395	0	0	.	.



































NW_008997220.1	1	2395	0	0	.	.



































NW_008997221.1	1	2394	0	0	.	.



































NW_008997222.1	1	2394	0	0	.	.



































NW_008997223.1	1	2394	0	0	.	.



































NW_008997224.1	1	2394	0	0	.	.



































NW_008997225.1	1	2394	0	0	.	.



































NW_008997226.1	1	2394	0	0	.	.



































NW_008997227.1	1	2394	0	0	.	.



































NW_008997228.1	1	2393	0	0	.	.



































NW_008997229.1	1	2393	0	0	.	.



































NW_008997230.1	1	2393	0	0	.	.



































NW_008997231.1	1	2392	0	0	.	.



































NW_008997232.1	1	2392	0	0	.	.



































NW_008997233.1	1	2391	0	0	.	.



































NW_008997234.1	1	2391	0	0	.	.



































NW_008997235.1	1	2391	0	0	.	.



































NW_008997236.1	1	2391	0	0	.	.



































NW_008997237.1	1	2391	0	0	.	.



































NW_008997238.1	1	2391	3	0	3.0	0.0



































NW_008997239.1	1	2390	0	0	.	.



































NW_008997240.1	1	2390	0	0	.	.



































NW_008997241.1	1	2390	0	0	.	.



































NW_008997242.1	1	2388	0	0	.	.



































NW_008997243.1	1	2388	0	0	.	.



































NW_008997244.1	1	2387	0	0	.	.



































NW_008997245.1	1	2387	0	0	.	.



































NW_008997246.1	1	2386	0	0	.	.



































NW_008997247.1	1	2386	0	0	.	.



































NW_008997248.1	1	2386	1	3	3.0	9.065



































NW_008997249.1	1	2385	0	0	.	.



































NW_008997250.1	1	2385	0	0	.	.



































NW_008997251.1	1	2385	0	1	.	.



































NW_008997252.1	1	2385	0	0	.	.



































NW_008997253.1	1	2384	0	0	.	.



































NW_008997254.1	1	2384	0	0	.	.



































NW_008997255.1	1	2384	0	0	.	.



































NW_008997256.1	1	2383	0	0	.	.



































NW_008997257.1	1	2383	0	0	.	.



































NW_008997258.1	1	2383	0	0	.	.



































NW_008997259.1	1	2383	3	5	3.0	5.036



































NW_008997260.1	1	2383	0	0	.	.



































NW_008997261.1	1	2383	0	0	.	.



































NW_008997262.1	1	2382	0	0	.	.



































NW_008997263.1	1	2382	0	0	.	.



































NW_008997264.1	1	2382	0	3	.	.



































NW_008997265.1	1	2382	0	0	.	.



































NW_008997266.1	1	2381	0	0	.	.



































NW_008997267.1	1	2381	0	0	.	.



































NW_008997268.1	1	2381	0	0	.	.



































NW_008997269.1	1	2381	0	0	.	.



































NW_008997270.1	1	2381	0	0	.	.



































NW_008997271.1	1	2381	0	0	.	.



































NW_008997272.1	1	2379	0	0	.	.



































NW_008997273.1	1	2379	0	0	.	.



































NW_008997274.1	1	2379	0	0	.	.



































NW_008997275.1	1	2379	0	0	.	.



































NW_008997276.1	1	2379	0	0	.	.



































NW_008997277.1	1	2378	0	0	.	.



































NW_008997278.1	1	2378	0	0	.	.



































NW_008997279.1	1	2378	0	0	.	.



































NW_008997280.1	1	2378	0	0	.	.



































NW_008997281.1	1	2378	0	0	.	.



































NW_008997282.1	1	2377	0	0	.	.



































NW_008997283.1	1	2377	0	0	.	.



































NW_008997284.1	1	2377	0	0	.	.



































NW_008997285.1	1	2377	0	0	.	.



































NW_008997286.1	1	2377	0	0	.	.



































NW_008997287.1	1	2376	0	0	.	.



































NW_008997288.1	1	2376	0	0	.	.



































NW_008997289.1	1	2376	6	5	3.0	2.518



































NW_008997290.1	1	2376	0	0	.	.



































NW_008997291.1	1	2376	2	0	3.0	0.0



































NW_008997292.1	1	2376	0	0	.	.



































NW_008997293.1	1	2375	0	0	.	.



































NW_008997294.1	1	2375	0	0	.	.



































NW_008997295.1	1	2375	0	0	.	.



































NW_008997296.1	1	2375	0	0	.	.



































NW_008997297.1	1	2375	0	0	.	.



































NW_008997298.1	1	2374	0	0	.	.



































NW_008997299.1	1	2374	0	0	.	.



































NW_008997300.1	1	2374	0	0	.	.



































NW_008997301.1	1	2374	0	0	.	.



































NW_008997302.1	1	2374	0	0	.	.



































NW_008997303.1	1	2374	0	0	.	.



































NW_008997304.1	1	2373	0	0	.	.



































NW_008997305.1	1	2373	0	0	.	.



































NW_008997306.1	1	2373	0	0	.	.



































NW_008997307.1	1	2373	0	0	.	.



































NW_008997308.1	1	2373	0	0	.	.



































NW_008997309.1	1	2373	0	0	.	.



































NW_008997310.1	1	2372	1	0	3.0	0.0



































NW_008997311.1	1	2372	0	0	.	.



































NW_008997312.1	1	2372	0	0	.	.



































NW_008997313.1	1	2371	0	0	.	.



































NW_008997314.1	1	2371	0	0	.	.



































NW_008997315.1	1	2371	0	0	.	.



































NW_008997316.1	1	2371	0	0	.	.



































NW_008997317.1	1	2371	0	0	.	.



































NW_008997318.1	1	2371	0	0	.	.



































NW_008997319.1	1	2370	0	0	.	.



































NW_008997320.1	1	2370	0	0	.	.



































NW_008997321.1	1	2370	0	0	.	.



































NW_008997322.1	1	2370	0	0	.	.



































NW_008997323.1	1	2370	0	0	.	.



































NW_008997324.1	1	2370	0	0	.	.



































NW_008997325.1	1	2370	0	0	.	.



































NW_008997326.1	1	2370	0	0	.	.



































NW_008997327.1	1	2370	0	0	.	.



































NW_008997328.1	1	2370	0	0	.	.



































NW_008997329.1	1	2369	0	0	.	.



































NW_008997330.1	1	2369	0	0	.	.



































NW_008997331.1	1	2369	0	0	.	.



































NW_008997332.1	1	2369	0	0	.	.



































NW_008997333.1	1	2369	0	0	.	.



































NW_008997334.1	1	2369	0	0	.	.



































NW_008997335.1	1	4659	0	0	.	.



































NW_008997336.1	1	2368	0	0	.	.



































NW_008997337.1	1	2368	0	0	.	.



































NW_008997338.1	1	2367	0	0	.	.



































NW_008997339.1	1	2367	0	0	.	.



































NW_008997340.1	1	2367	0	0	.	.



































NW_008997341.1	1	2367	4	0	3.0	0.0



































NW_008997342.1	1	2366	0	0	.	.



































NW_008997343.1	1	2365	0	0	.	.



































NW_008997344.1	1	2365	0	0	.	.



































NW_008997345.1	1	2365	0	0	.	.



































NW_008997346.1	1	2365	2	1	3.0	1.511



































NW_008997347.1	1	2365	0	0	.	.



































NW_008997348.1	1	2364	0	0	.	.



































NW_008997349.1	1	2364	0	0	.	.



































NW_008997350.1	1	2364	0	0	.	.



































NW_008997351.1	1	2363	0	0	.	.



































NW_008997352.1	1	2363	0	0	.	.



































NW_008997353.1	1	2362	0	0	.	.



































NW_008997354.1	1	2362	0	0	.	.



































NW_008997355.1	1	2362	0	0	.	.



































NW_008997356.1	1	2362	0	0	.	.



































NW_008997357.1	1	2361	0	0	.	.



































NW_008997358.1	1	2361	0	0	.	.



































NW_008997359.1	1	2361	0	0	.	.



































NW_008997360.1	1	2361	0	0	.	.



































NW_008997361.1	1	2361	0	0	.	.



































NW_008997362.1	1	2360	0	0	.	.



































NW_008997363.1	1	2360	0	0	.	.



































NW_008997364.1	1	2360	0	0	.	.



































NW_008997365.1	1	2360	0	0	.	.



































NW_008997366.1	1	2359	0	0	.	.



































NW_008997367.1	1	2359	0	0	.	.



































NW_008997368.1	1	2359	0	0	.	.



































NW_008997369.1	1	2359	0	0	.	.



































NW_008997370.1	1	2358	0	0	.	.



































NW_008997371.1	1	2358	0	0	.	.



































NW_008997372.1	1	2357	0	0	.	.



































NW_008997373.1	1	2356	0	0	.	.



































NW_008997374.1	1	2356	0	0	.	.



































NW_008997375.1	1	2356	0	0	.	.



































NW_008997376.1	1	2356	0	0	.	.



































NW_008997377.1	1	2356	0	0	.	.



































NW_008997378.1	1	2356	0	0	.	.



































NW_008997379.1	1	2355	0	0	.	.



































NW_008997380.1	1	2355	0	0	.	.



































NW_008997381.1	1	2355	0	0	.	.



































NW_008997382.1	1	2355	0	0	.	.



































NW_008997383.1	1	2354	0	0	.	.



































NW_008997384.1	1	2354	0	0	.	.



































NW_008997385.1	1	2354	0	0	.	.



































NW_008997386.1	1	2354	0	0	.	.



































NW_008997387.1	1	2354	0	0	.	.



































NW_008997388.1	1	2353	0	0	.	.



































NW_008997389.1	1	2353	0	0	.	.



































NW_008997390.1	1	2353	1	0	3.0	0.0



































NW_008997391.1	1	2353	0	0	.	.



































NW_008997392.1	1	2353	0	0	.	.



































NW_008997393.1	1	2353	0	0	.	.



































NW_008997394.1	1	2353	0	0	.	.



































NW_008997395.1	1	2352	0	0	.	.



































NW_008997396.1	1	2352	2	4	3.0	6.043



































NW_008997397.1	1	2352	0	0	.	.



































NW_008997398.1	1	2352	1	0	3.0	0.0



































NW_008997399.1	1	2352	0	0	.	.



































NW_008997400.1	1	2351	0	0	.	.



































NW_008997401.1	1	2350	0	0	.	.



































NW_008997402.1	1	2350	0	0	.	.



































NW_008997403.1	1	2350	0	0	.	.



































NW_008997404.1	1	2350	0	0	.	.



































NW_008997405.1	1	2349	0	0	.	.



































NW_008997406.1	1	2349	0	0	.	.



































NW_008997407.1	1	2349	0	0	.	.



































NW_008997408.1	1	2349	0	0	.	.



































NW_008997409.1	1	2348	0	1	.	.



































NW_008997410.1	1	2348	0	0	.	.



































NW_008997411.1	1	2348	0	0	.	.



































NW_008997412.1	1	2348	0	0	.	.



































NW_008997413.1	1	2348	0	0	.	.



































NW_008997414.1	1	2347	0	0	.	.



































NW_008997415.1	1	2347	0	0	.	.



































NW_008997416.1	1	2347	0	0	.	.



































NW_008997417.1	1	2347	0	0	.	.



































NW_008997418.1	1	2346	0	0	.	.



































NW_008997419.1	1	2346	0	0	.	.



































NW_008997420.1	1	2345	0	0	.	.



































NW_008997421.1	1	2345	0	0	.	.



































NW_008997422.1	1	2344	0	0	.	.



































